"phenotype","taxon","Nsamples","levels","levels_SampleSize","effect.size","R2","F.stat","Pvalue","FDR"
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003775",2000,"Not Applicable","1527:473",0.03853,3.42795100315625e-05,0.0685083992207883,0.793548077572514,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003167",2000,"Not Applicable","1527:473",-0.19715,0.000536066225980974,1.07091708586548,0.300863812207781,0.904724387470265
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003838",2000,"Not Applicable","1527:473",-0.05381,0.000199316417239512,0.398700008276251,0.527833730017751,0.9566730192893
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000206",2000,"Not Applicable","1527:473",0.0065,2.63897307279396e-06,0.00526637602121465,0.942155733128663,0.995831772575621
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000254",2000,"Not Applicable","1527:473",0.05872,0.000231449383437585,0.461985676169233,0.496776280195143,0.949933729574136
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000829",2000,"Not Applicable","1527:473",-0.16095,0.00107580931518162,2.15195049600863,0.142546512020917,0.868569643611079
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000027",2000,"Not Applicable","1527:473",-0.15009,0.000553969549145114,1.10721132820957,0.29281637959864,0.904724387470265
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3004126",2000,"Not Applicable","1527:473",-0.08462,0.000190421457093678,0.380103203920911,0.537618351937998,0.963710447571007
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003303",2000,"Not Applicable","1527:473",-0.04051,3.60418655947137e-05,0.0719428038521147,0.788556512462387,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000795",2000,"Not Applicable","1527:473",-0.01773,9.76896425650478e-06,0.0195288143936798,0.88887515418,0.991266518468786
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000518",2000,"Not Applicable","1527:473",-0.12549,0.000321149126738762,0.642494122346166,0.422904538173869,0.932743430144537
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003550",2000,"Not Applicable","1527:473",-0.024,1.42580512897705e-05,0.0284644530976994,0.866038617491658,0.988084907194915
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003549",2000,"Not Applicable","1527:473",0.13284,0.000355227121923173,0.710691531891761,0.399315395080373,0.932743430144537
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003548",2000,"Not Applicable","1527:473",0.0863,0.000158954918340483,0.317411640481017,0.573230637428877,0.96911365927494
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003576",2000,"Not Applicable","1527:473",-0.14829,0.000923548223821862,1.84782402373042,0.174190315466949,0.87047629680141
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3002688",2000,"Not Applicable","1527:473",-0.26206,0.00175030595710381,3.49901507677874,0.0615516471560047,0.868569643611079
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3004039",2000,"Not Applicable","1527:473",0.02809,4.43566097664896e-05,0.088512098260428,0.766108280991478,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000191",2000,"Not Applicable","1527:473",0.32785,0.0014306816439958,2.86237605893756,0.0908296371238449,0.868569643611079
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000196",2000,"Not Applicable","1527:473",0.17452,0.000357292403587505,0.714910279198848,0.397919916611994,0.932743430144537
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000556",2000,"Not Applicable","1527:473",0.10072,0.000253110031147584,0.505086231188614,0.477356834314094,0.946523443485311
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3002629",2000,"Not Applicable","1527:473",-0.02667,2.67511992139045e-05,0.0534460736257088,0.817195512949046,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003889",2000,"Not Applicable","1527:473",0.00737,1.15913453287305e-06,0.00231419276574967,0.961636533793558,0.996738716266497
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003899",2000,"Not Applicable","1527:473",-0.06004,0.00011801975008166,0.235717544412142,0.627369698260494,0.973904694097674
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003900",2000,"Not Applicable","1527:473",-0.09844,0.000211065062597493,0.422312163843041,0.515860386460228,0.952897930208681
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003893",2000,"Not Applicable","1527:473",-0.20012,0.000657928504821025,1.31380893758914,0.251843644731273,0.890447172442715
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003890",2000,"Not Applicable","1527:473",-0.09391,0.000147964125895525,0.295863823847033,0.586547906801131,0.96911365927494
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000676",2000,"Not Applicable","1527:473",-0.12621,0.000619782143478589,1.23882658069568,0.265831410548869,0.90128831423841
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3004127",2000,"Not Applicable","1527:473",0.02941,3.83538428182437e-05,0.0766509900748939,0.781916940113219,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000832",2000,"Not Applicable","1527:473",-0.03236,7.02500939920646e-05,0.140320826501369,0.708002088426662,0.983937218670218
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000830",2000,"Not Applicable","1527:473",-0.02118,9.32746761397049e-06,0.0186649977262935,0.891345029032374,0.991266518468786
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003288",2000,"Not Applicable","1527:473",-0.0675,7.82368835307095e-05,0.156372012833431,0.692561201452891,0.983937218670218
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000216",2000,"Not Applicable","1527:473",-0.01468,6.13690100224277e-06,0.0122938999036976,0.911724355254421,0.992576955649472
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003807",2000,"Not Applicable","1527:473",-0.00161,8.92338210249795e-08,0.000178096674064588,0.989353652297944,0.998959205131665
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003841",2000,"Not Applicable","1527:473",-0.07299,0.000205942171528401,0.411205639145642,0.521431863082315,0.953200446700854
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003751",2000,"Not Applicable","1527:473",0.0247,4.05173162623845e-05,0.0808675965995647,0.776154608449902,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003950",2000,"Not Applicable","1527:473",-0.00352,3.75064124617233e-07,0.00074879503340759,0.9781720529224,0.998959205131665
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003390",2000,"Not Applicable","1527:473",0.09212,0.000328272817337723,0.657494719872819,0.417542517012984,0.932743430144537
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3004049",2000,"Not Applicable","1527:473",-0.03102,2.51869203758584e-05,0.0502830454201321,0.822594445515291,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003820",2000,"Not Applicable","1527:473",0.06497,0.000181903267813475,0.36330595193275,0.546744410162951,0.965488595493372
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003952",2000,"Not Applicable","1527:473",-0.06667,0.000138382433950289,0.276309413818078,0.599188843368524,0.970139271895134
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000516",2000,"Not Applicable","1527:473",-0.11236,0.000314084317250025,0.627784726130389,0.428263261704299,0.932743430144537
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000024",2000,"Not Applicable","1527:473",0.05068,6.58338260229053e-05,0.131443524016302,0.716978417153673,0.983937218670218
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003511",2000,"Not Applicable","1527:473",-0.07259,0.000112426785208424,0.224572747310195,0.635629443087185,0.974024712628862
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3004290",2000,"Not Applicable","1527:473",-0.03057,3.42460338747007e-05,0.0687623543513008,0.793174459719313,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003926",2000,"Not Applicable","1527:473",0.06469,0.000171844562292579,0.343259348395413,0.558020151616623,0.96911365927494
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003316",2000,"Not Applicable","1527:473",-0.21469,0.000901514141105718,1.80322491316779,0.179475863349028,0.871860108022199
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000616",2000,"Not Applicable","1527:473",0.08922,0.00029417833717495,0.587667793001328,0.443413088537035,0.932743430144537
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003386",2000,"Not Applicable","1527:473",-0.11448,0.000317461858096501,0.634119925414855,0.425942859786784,0.932743430144537
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003924",2000,"Not Applicable","1527:473",0.05647,0.000104104828837468,0.208246635374164,0.648194831833052,0.979122784315835
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003925",2000,"Not Applicable","1527:473",-0.02222,2.07532348526626e-05,0.0416906475624928,0.838231417485424,0.984896268264518
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3003730",2000,"Not Applicable","1527:473",0.05204,8.78976011489587e-05,0.175720020382776,0.67512261505701,0.983937218670218
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000615",2000,"Not Applicable","1527:473",-0.17824,0.000366506780688763,0.733278967838721,0.391925247844878,0.92868452223381
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000263",2000,"Not Applicable","1527:473",0.20827,0.00109214662176949,2.18880627307623,0.13917489999705,0.868569643611079
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000828",2000,"Not Applicable","1527:473",-0.02309,1.35953281302343e-05,0.0271566270340081,0.869123861637948,0.988084907194915
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000491",2000,"Not Applicable","1527:473",0.10111,0.000208165946885663,0.415638332972432,0.519195617296446,0.953178944317643
"MED.DISEASES.Cardiovascular.Heartrate.complains","CARD.ARO_3000508",2000,"Not Applicable","1527:473",0.00205,1.66710912587707e-07,0.00033280175785583,0.985446939196071,0.998959205131665
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003559",2000,"Not Applicable","1574:426",-0.068,9.6489601404029e-05,0.193033695370174,0.6604511862318,0.981549527444439
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3004454",2000,"Not Applicable","1574:426",0.1498,0.00055797261767345,1.114599265203,0.291212182102142,0.904724387470265
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000190",2000,"Not Applicable","1574:426",-0.00602,8.49723284284711e-07,0.0017002366446327,0.967113533747752,0.997616692232615
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000498",2000,"Not Applicable","1574:426",-0.02403,4.90479956378846e-06,0.00982123155006459,0.921067139856777,0.994705902817492
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003361",2000,"Not Applicable","1574:426",0.247,0.00208622751117807,4.17247552659498,0.0412169226147123,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002686",2000,"Not Applicable","1574:426",0.2547,0.00305611082280165,6.11751878766848,0.0134675819855125,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002897",2000,"Not Applicable","1574:426",-0.21946,0.000702556861038778,1.40464259090086,0.2360889491345,0.882186704896649
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000464",2000,"Not Applicable","1574:426",0.1304,0.000446157237485282,0.892806629601939,0.344832288868218,0.913526848369468
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002660",2000,"Not Applicable","1574:426",0.14388,0.000309036047827694,0.617675486924441,0.432005736760351,0.932743430144537
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000522",2000,"Not Applicable","1574:426",0.22416,0.000738379143708755,1.47752877925775,0.224305389886907,0.882186704896649
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3001216",2000,"Not Applicable","1574:426",-0.02934,1.80868327051048e-05,0.0361297304966126,0.849267173197725,0.987576398547068
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003577",2000,"Not Applicable","1574:426",-0.08173,0.000398033271702598,0.794836896804516,0.372749061124405,0.923514334794347
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000792",2000,"Not Applicable","1574:426",-0.12552,0.000415934511732849,0.831805610841436,0.361861129512301,0.915398699864335
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000793",2000,"Not Applicable","1574:426",0.0246,1.54565312178802e-05,0.0308605095240965,0.860569779892989,0.988084907194915
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000794",2000,"Not Applicable","1574:426",-0.03051,2.26473255049067e-05,0.0452933518507547,0.831487275260853,0.984896268264518
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003578",2000,"Not Applicable","1574:426",-0.18732,0.000788299490923268,1.57419941295368,0.209745170091255,0.882186704896649
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000074",2000,"Not Applicable","1574:426",-0.22765,0.00114062841178123,2.27990302007714,0.131218426425464,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002986",2000,"Not Applicable","1574:426",-0.16672,0.000543399934701063,1.08530163472739,0.297640792100636,0.904724387470265
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000656",2000,"Not Applicable","1574:426",-0.01077,4.0185416540035e-06,0.0080339039278901,0.928588613847777,0.994809964071718
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000499",2000,"Not Applicable","1574:426",-0.14369,0.000578650710722253,1.15770907317122,0.282071266347872,0.904724387470265
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000502",2000,"Not Applicable","1574:426",0.02984,2.6596079071133e-05,0.0530641507023217,0.817838321429449,0.984896268264518
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000796",2000,"Not Applicable","1574:426",0.01186,4.21503420306756e-06,0.00840987365957042,0.926941342989797,0.994750157964465
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003381",2000,"Not Applicable","1574:426",-0.23987,0.00120484000265371,2.40992904415266,0.120726443863268,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3001214",2000,"Not Applicable","1574:426",-0.08094,0.000282311085194932,0.56548013758483,0.452149307167574,0.934663042976762
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002867",2000,"Not Applicable","1574:426",0.09871,0.000123517425217513,0.247946013504332,0.61857996306442,0.972529183846664
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000375",2000,"Not Applicable","1574:426",0.08651,9.85525582524356e-05,0.196839582962766,0.65733214100446,0.98050089666473
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000412",2000,"Not Applicable","1574:426",0.19316,0.000342982566120236,0.684966418357212,0.407980770586252,0.932743430144537
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003369",2000,"Not Applicable","1574:426",-0.05381,3.35108912166869e-05,0.0669181951985325,0.795904583130034,0.984896268264518
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002628",2000,"Not Applicable","1574:426",0.12262,0.000151196996959271,0.302050059294979,0.582661577816786,0.96911365927494
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002837",2000,"Not Applicable","1574:426",0.15332,0.000218673921883965,0.436390327741321,0.508946124495457,0.952103829860899
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3004042",2000,"Not Applicable","1574:426",-0.17479,0.000730776651545323,1.4610553497822,0.226905519806461,0.882186704896649
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002639",2000,"Not Applicable","1574:426",0.26832,0.000966543252876091,1.93355156771208,0.164525501082659,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3001329",2000,"Not Applicable","1574:426",0.01097,3.38963706047796e-06,0.00676832336112152,0.934440405784855,0.994809964071718
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000194",2000,"Not Applicable","1574:426",0.05413,0.000242296587408701,0.484341414400914,0.486543452151973,0.947717933821393
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002612",2000,"Not Applicable","1574:426",0.02618,3.16241660494838e-05,0.0631227028908336,0.801652642561657,0.984896268264518
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000237",2000,"Not Applicable","1574:426",0.01235,3.82918801356555e-06,0.00765943361568116,0.930268410538664,0.994809964071718
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003097",2000,"Not Applicable","1574:426",-0.20758,0.000326979752545753,0.654283590343829,0.418681785970901,0.932743430144537
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002999",2000,"Not Applicable","1574:426",0.02616,1.37071079635608e-05,0.0274187240909284,0.868499541393266,0.988084907194915
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000410",2000,"Not Applicable","1574:426",0.17195,0.00191397050896171,3.82659061206712,0.0505848039185949,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3001777",2000,"Not Applicable","1574:426",-0.03027,3.27250560402434e-05,0.0653365199672068,0.798278273992704,0.984896268264518
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000567",2000,"Not Applicable","1574:426",0.05409,7.53910787160599e-05,0.150490499336818,0.698108446759377,0.983937218670218
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002647",2000,"Not Applicable","1574:426",0.13058,0.000232198944330362,0.463530905313087,0.496057417012459,0.949933729574136
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002930",2000,"Not Applicable","1574:426",-0.4559,0.00185768093095893,3.71590917832577,0.0540380741397194,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003775",2000,"Not Applicable","1574:426",-0.07281,0.000113227156898493,0.226305008098008,0.634329332649821,0.974024712628862
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003167",2000,"Not Applicable","1574:426",-0.19123,0.000466414380699937,0.931706325584922,0.334536919216478,0.908885947979821
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003838",2000,"Not Applicable","1574:426",-0.06857,0.000299378909975047,0.598918806529977,0.439082543744159,0.932743430144537
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000206",2000,"Not Applicable","1574:426",-0.09739,0.000548726970428445,1.09564664590685,0.295350272058432,0.904724387470265
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000254",2000,"Not Applicable","1574:426",-0.04278,0.000113628151926076,0.226781295775845,0.633972935267757,0.974024712628862
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000829",2000,"Not Applicable","1574:426",-0.05415,0.000112615024580644,0.225047447439604,0.635272557880352,0.974024712628862
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000027",2000,"Not Applicable","1574:426",-0.16909,0.000650195672003774,1.29966245070701,0.254411738647484,0.895405249075211
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3004126",2000,"Not Applicable","1574:426",-0.19121,0.000899195327519954,1.79617143640397,0.180328650403647,0.871860108022199
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003303",2000,"Not Applicable","1574:426",-0.20395,0.000844745638504286,1.68755371281101,0.19407387078365,0.873164607340788
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000795",2000,"Not Applicable","1574:426",-0.08622,0.000213651625449996,0.427191195467278,0.513445737157727,0.952381097946067
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000518",2000,"Not Applicable","1574:426",-0.26176,0.00129224776072022,2.58780374263444,0.107847790976048,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003550",2000,"Not Applicable","1574:426",-0.16503,0.000623504334734187,1.2455093844438,0.264546299874073,0.90128831423841
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003549",2000,"Not Applicable","1574:426",-0.01735,5.60581653198623e-06,0.0112114467943883,0.915684938970812,0.992576955649472
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003548",2000,"Not Applicable","1574:426",-0.21883,0.000945110183023009,1.88874443859659,0.169497967524473,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003576",2000,"Not Applicable","1574:426",-0.15362,0.000916675226450561,1.8340599723445,0.175802122288685,0.871860108022199
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002688",2000,"Not Applicable","1574:426",-0.04876,5.60300976298289e-05,0.111819237119901,0.738117540084564,0.983937218670218
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3004039",2000,"Not Applicable","1574:426",0.0307,4.9006100290717e-05,0.0977904524199146,0.754530148608375,0.983937218670218
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000191",2000,"Not Applicable","1574:426",-0.05159,3.27563889852625e-05,0.0654442181453648,0.798115681338342,0.984896268264518
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000196",2000,"Not Applicable","1574:426",-0.10184,0.000112517505847916,0.225082250695483,0.635246410527259,0.974024712628862
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000556",2000,"Not Applicable","1574:426",-0.16014,0.000591715082629004,1.18117957745169,0.277247280220066,0.904724387470265
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3002629",2000,"Not Applicable","1574:426",-0.04428,6.81847024580121e-05,0.1362314943743,0.71209570456804,0.983937218670218
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003889",2000,"Not Applicable","1574:426",-0.21388,0.000903669166089887,1.80579137769828,0.179166728194975,0.871860108022199
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003899",2000,"Not Applicable","1574:426",0.05655,9.68343362342018e-05,0.193400408210493,0.66014906340314,0.981549527444439
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003900",2000,"Not Applicable","1574:426",-0.09337,0.000175626703062294,0.351392390658741,0.55339317312901,0.96911365927494
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003893",2000,"Not Applicable","1574:426",0.00059,5.24725257130621e-09,1.04712755521002e-05,0.997418425429708,0.999424055322441
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003890",2000,"Not Applicable","1574:426",-0.21715,0.000731609537594398,1.46375678042448,0.226476659973119,0.882186704896649
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000676",2000,"Not Applicable","1574:426",-0.14676,0.000775066435874038,1.54945140064514,0.213362649987676,0.882186704896649
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3004127",2000,"Not Applicable","1574:426",-0.00178,1.29949028937872e-07,0.000259696020020563,0.987144188999092,0.998959205131665
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000832",2000,"Not Applicable","1574:426",-0.00012,8.86624578009393e-10,1.77086061374467e-06,0.998938358957553,0.999424055322441
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000830",2000,"Not Applicable","1574:426",-0.2967,0.00169265051190715,3.39285573459271,0.0656277865051982,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003288",2000,"Not Applicable","1574:426",-0.22767,0.000823220763719606,1.64659981851332,0.199571387975386,0.878072485547052
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000216",2000,"Not Applicable","1574:426",-0.15163,0.000605313637062854,1.21333965217577,0.270804595228376,0.904724387470265
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003807",2000,"Not Applicable","1574:426",-0.12076,0.0004631290874998,0.924761206006566,0.336344470396363,0.908885947979821
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003841",2000,"Not Applicable","1574:426",0.0644,0.000148257304700029,0.296008922162256,0.586456151823602,0.96911365927494
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003751",2000,"Not Applicable","1574:426",-0.08632,0.000457514561195465,0.91352408603663,0.339296900995846,0.908885947979821
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003950",2000,"Not Applicable","1574:426",-0.09183,0.000236701603635023,0.472673605737826,0.491839667313638,0.949714655440093
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003390",2000,"Not Applicable","1574:426",0.00843,2.5448816354961e-06,0.00509545460300034,0.943100529298321,0.995831772575621
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3004049",2000,"Not Applicable","1574:426",-0.17181,0.000714566709669851,1.42754231314066,0.232307974532973,0.882186704896649
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003820",2000,"Not Applicable","1574:426",0.061,0.000148260251506165,0.296102529284003,0.586396973498751,0.96911365927494
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003952",2000,"Not Applicable","1574:426",-0.17969,0.00092969215305502,1.85779578835098,0.173033228145568,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000516",2000,"Not Applicable","1574:426",-0.18881,0.00082027861716657,1.6403865263112,0.200421315997403,0.878072485547052
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000024",2000,"Not Applicable","1574:426",-0.13298,0.000419186179829888,0.83724133868871,0.360297522157903,0.913526848369468
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003511",2000,"Not Applicable","1574:426",-0.14798,0.000432050892595279,0.863298872297317,0.352929574333392,0.913526848369468
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3004290",2000,"Not Applicable","1574:426",-0.25077,0.00213070187037539,4.28726644081713,0.0385272165035792,0.868569643611079
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003926",2000,"Not Applicable","1574:426",-0.03895,5.76088108410521e-05,0.115060383938645,0.734490613388317,0.983937218670218
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003316",2000,"Not Applicable","1574:426",-0.11762,0.000250233375149197,0.500194709904688,0.479497184038808,0.946523443485311
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3000616",2000,"Not Applicable","1574:426",0.05985,0.000122431397135259,0.244534041095422,0.621004847640968,0.972529183846664
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003386",2000,"Not Applicable","1574:426",-0.12114,0.000328755765692046,0.656686570969977,0.417828803588276,0.932743430144537
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003924",2000,"Not Applicable","1574:426",0.02374,1.70139266760772e-05,0.0340309249039763,0.853659801340909,0.988084907194915
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003925",2000,"Not Applicable","1574:426",-0.07562,0.000222306812703994,0.446677177807622,0.503994464314896,0.951124019982207
"MED.DISEASES.Cardiovascular.Hypertension","CARD.ARO_3003730",2000,"Not Applicable","1574:426",0.04969,7.40978042795743e-05,0.148130181683049,0.700369691359758,0.983937218670218
