"phenotype","taxon","Nsamples","levels","levels_SampleSize","effect.size","R2","F.stat","Pvalue","FDR"
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.",2000,"Not Applicable","1927:73",-0.00231,2.48168071357587e-05,0.049531722871899,0.823902905048033,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.",2000,"Not Applicable","1927:73",0.00148,0.000174111477017682,0.347856821607907,0.555395635302082,0.989427039186302
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7392..taxadiene.biosynthesis..engineered.",2000,"Not Applicable","1927:73",0.00065,4.21199306088506e-05,0.0840940548658644,0.771854216265424,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.",2000,"Not Applicable","1927:73",0.00733,0.000188362785970949,0.376499299160504,0.539552684767152,0.987748817675472
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7446..sulfoglycolysis",2000,"Not Applicable","1927:73",-0.00888,1.7151446045892e-05,0.0342712995618005,0.853149739175568,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7456..mannan.degradation",2000,"Not Applicable","1927:73",0.00022,5.39122023602353e-07,0.00107582456019862,0.973837546964805,0.998350336353194
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.",2000,"Not Applicable","1927:73",0.00301,3.52250292764208e-05,0.0703764702428735,0.790816834702216,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7560..methylerythritol.phosphate.pathway.II",2000,"Not Applicable","1927:73",-0.04576,0.000409575081433655,0.81799078258404,0.36587747077667,0.958231415584797
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7663..gondoate.biosynthesis..anaerobic.",2000,"Not Applicable","1927:73",-0.01352,5.17782936182789e-05,0.103472690491394,0.747735108771888,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.7664..oleate.biosynthesis.IV..anaerobic.",2000,"Not Applicable","1927:73",-0.04058,0.00349487148763788,6.99942126567199,0.00821763301252247,0.672186841282428
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.",2000,"Not Applicable","1927:73",-0.00138,8.59959430769665e-05,0.171802868040605,0.678559049593526,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I",2000,"Not Applicable","1927:73",0.00157,0.000191709560958668,0.3826210403324,0.536274443064513,0.987083442574142
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY.922..mevalonate.pathway.I",2000,"Not Applicable","1927:73",-0.0892,0.000679652119101968,1.35776532379129,0.244064447993895,0.923317562265154
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1061..superpathway.of.L.alanine.biosynthesis",2000,"Not Applicable","1927:73",-0.00076,4.10331460209463e-05,0.0819386352777792,0.774716943106327,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis",2000,"Not Applicable","1927:73",-0.00388,9.27868551640874e-05,0.185283584854374,0.666917882477982,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1261..anhydromuropeptides.recycling",2000,"Not Applicable","1927:73",-0.00438,0.00035837088042971,0.715582768970048,0.397698122682308,0.973313905138591
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation",2000,"Not Applicable","1927:73",0.00576,0.000800927460939735,1.6082176895768,0.204890491671723,0.904239756442048
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1296..purine.ribonucleosides.degradation",2000,"Not Applicable","1927:73",-0.01031,0.000435825848478459,0.870287611883445,0.350988585009843,0.949537083219882
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation",2000,"Not Applicable","1927:73",0.00572,0.000288201716408954,0.57578900644153,0.44805728378186,0.975393668853571
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation",2000,"Not Applicable","1927:73",0.04804,0.00104487175698002,2.08680473896381,0.148733573800828,0.880997750379543
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1319..CDP.diacylglycerol.biosynthesis.II",2000,"Not Applicable","1927:73",0.01384,0.000147347041363351,0.294307494376967,0.587533911944376,0.992610376487751
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III",2000,"Not Applicable","1927:73",0.00559,1.35635823298736e-05,0.0270631100702875,0.869347369474809,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1479..tRNA.processing",2000,"Not Applicable","1927:73",-0.02041,3.20664184146665e-05,0.0643393092679181,0.799790599246699,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1533..methylphosphonate.degradation.I",2000,"Not Applicable","1927:73",-0.04119,0.000408915592720644,0.817084910546775,0.366142986291066,0.958385671035516
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.",2000,"Not Applicable","1927:73",0.08063,0.000451389046733762,0.902139368048916,0.34232375970246,0.949537083219882
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.41..allantoin.degradation.IV..anaerobic.",2000,"Not Applicable","1927:73",-0.0236,0.000134709608751779,0.269076688718926,0.604009341413498,0.992998956060438
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.42..2.methylcitrate.cycle.I",2000,"Not Applicable","1927:73",0.02526,0.00012298707672965,0.24540732941451,0.620382205752576,0.992998956060438
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage",2000,"Not Applicable","1927:73",0.02017,0.000147531385482365,0.294568637768882,0.587368230460121,0.992610376487751
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY490.3..nitrate.reduction.VI..assimilatory.",2000,"Not Applicable","1927:73",-0.02831,0.000444364209548447,0.887258189670726,0.34633544039625,0.949537083219882
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.",2000,"Not Applicable","1927:73",-0.04158,0.000177721058871298,0.355268362711688,0.551213499349959,0.989384394329574
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.",2000,"Not Applicable","1927:73",0.0135,2.61912296445326e-05,0.0525087126956782,0.818777533399939,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.",2000,"Not Applicable","1927:73",0.04052,0.000115670452965639,0.230894365526492,0.630914147277594,0.992998956060438
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY66.389..phytol.degradation",2000,"Not Applicable","1927:73",0.00279,0.00013374630891585,0.267200484792473,0.605273221872287,0.992998956060438
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY66.398..TCA.cycle.III..animals.",2000,"Not Applicable","1927:73",0.00205,7.70436675789259e-07,0.00153862213414452,0.968714707988719,0.998350336353194
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY66.399..gluconeogenesis.III",2000,"Not Applicable","1927:73",0.07432,0.000689680585785483,1.3770410283845,0.240745888937577,0.923317562265154
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY66.400..glycolysis.VI..metazoan.",2000,"Not Applicable","1927:73",0.01874,3.13483209795494e-05,0.0626558454707053,0.802372239878822,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY66.409..superpathway.of.purine.nucleotide.salvage",2000,"Not Applicable","1927:73",0.05761,0.00104953563215055,2.10421380422299,0.147051028730798,0.880997750379543
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWYG.321..mycolate.biosynthesis",2000,"Not Applicable","1927:73",0.00415,0.000153026162224353,0.30560069342875,0.58045434093581,0.992610376487751
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I",2000,"Not Applicable","1927:73",-0.00902,0.00132141301551875,2.64267636142592,0.104186107384981,0.862470293635018
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.",2000,"Not Applicable","1927:73",5e-04,2.43114605228485e-05,0.0485523922501547,0.82562418565144,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I",2000,"Not Applicable","1927:73",0.0023,0.000431001512004358,0.860682306407541,0.353660047098329,0.949537083219882
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY_REDCITCYC..TCA.cycle.VIII..helicobacter.",2000,"Not Applicable","1927:73",0.09181,0.000612142835769463,1.22231651560364,0.269039821101408,0.933586954051513
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","RHAMCAT.PWY..L.rhamnose.degradation.I",2000,"Not Applicable","1927:73",0.09639,0.000681562371959002,1.36100111190847,0.243503488817908,0.923317562265154
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.",2000,"Not Applicable","1927:73",0.00139,0.000171258597389552,0.342083390858109,0.558695250714515,0.989999577302422
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II",2000,"Not Applicable","1927:73",0.00414,0.00107560399246435,2.15629673156718,0.142144175156709,0.879239628449429
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I",2000,"Not Applicable","1927:73",-0.04856,0.000200898428522188,0.401310913992442,0.526485637417003,0.986464741893739
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.",2000,"Not Applicable","1927:73",0.04877,0.00039406267952223,0.787053627185869,0.375099468642095,0.963956676855437
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis",2000,"Not Applicable","1927:73",-0.03842,0.000207307050986264,0.415536400713224,0.519246851105258,0.98420878490178
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","PWY_TCA..TCA.cycle.I..prokaryotic.",2000,"Not Applicable","1927:73",0.00673,2.14308027522594e-05,0.0427953019672096,0.836132299127801,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I",2000,"Not Applicable","1927:73",-0.00734,6.385029853636e-05,0.12755308247305,0.721020474709434,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","TRNA.CHARGING.PWY..tRNA.charging",2000,"Not Applicable","1927:73",0.00106,1.18172347698673e-05,0.0236028986062988,0.877915167174307,0.995398146482195
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","TRPSYN.PWY..L.tryptophan.biosynthesis",2000,"Not Applicable","1927:73",-0.03095,0.000556769656586984,1.11409257865659,0.291321843597327,0.941617036660142
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..prokaryotic.",2000,"Not Applicable","1927:73",0.00495,0.000271087138853693,0.543053673734745,0.461256584218172,0.976571812434723
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I",2000,"Not Applicable","1927:73",0.12219,0.00115872186260757,2.32858663982463,0.127175666612851,0.876567901691498
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants",2000,"Not Applicable","1927:73",0.00242,0.000482842805564914,0.964830245576477,0.326091997128914,0.946451970660861
"MED.DISEASES.Gastrointestinal.Stomach.Ulcer","VALSYN.PWY..L.valine.biosynthesis",2000,"Not Applicable","1927:73",-0.00429,2.14503905869145e-06,0.00429665723463356,0.947743547429945,0.998350336353194
"MED.DISEASES.Hepatologic.Gallstones","X1CMET2.PWY..N10.formyl.tetrahydrofolate.biosynthesis",2000,"Not Applicable","1911:89",0.01387,0.000446008188244858,0.89227148379333,0.34497688210721,0.949537083219882
"MED.DISEASES.Hepatologic.Gallstones","AEROBACTINSYN.PWY..aerobactin.biosynthesis",2000,"Not Applicable","1911:89",-0.00264,0.000839332133287508,1.67717975379492,0.195449467183074,0.900298702465866
"MED.DISEASES.Hepatologic.Gallstones","ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism",2000,"Not Applicable","1911:89",-0.0026,0.000858707550037373,1.71636177933419,0.190312861755313,0.897528009712163
"MED.DISEASES.Hepatologic.Gallstones","ANAEROFRUCAT.PWY..homolactic.fermentation",2000,"Not Applicable","1911:89",0.01306,2.31663938323742e-05,0.0462504289130769,0.829743200337123,0.995398146482195
"MED.DISEASES.Hepatologic.Gallstones","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis",2000,"Not Applicable","1911:89",-0.00244,0.000746041338165621,1.4914105211753,0.222142038614935,0.910286706713778
"MED.DISEASES.Hepatologic.Gallstones","ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion",2000,"Not Applicable","1911:89",-0.02812,0.000736078810256394,1.47204065350638,0.225167630163981,0.913047638209785
"MED.DISEASES.Hepatologic.Gallstones","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.",2000,"Not Applicable","1911:89",-0.00248,0.000756800977117378,1.51239713297053,0.218918675584266,0.909344431260602
"MED.DISEASES.Hepatologic.Gallstones","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.",2000,"Not Applicable","1911:89",0.00449,0.000190594117261449,0.380458777769348,0.537428190402507,0.987549963844956
"MED.DISEASES.Hepatologic.Gallstones","ARO.PWY..chorismate.biosynthesis.I",2000,"Not Applicable","1911:89",-0.00794,0.000108345211951251,0.216448244226707,0.64181038486256,0.992998956060438
"MED.DISEASES.Hepatologic.Gallstones","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis",2000,"Not Applicable","1911:89",0.04245,0.000968961174037832,1.93632160944759,0.164223620164172,0.884140110682297
"MED.DISEASES.Hepatologic.Gallstones","BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I",2000,"Not Applicable","1911:89",-0.00235,0.000605639415466979,1.2106542100805,0.27133534164349,0.934774313076702
"MED.DISEASES.Hepatologic.Gallstones","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis",2000,"Not Applicable","1911:89",-0.05993,0.000283927003950345,0.570081454321893,0.450315673967797,0.975456349786456
"MED.DISEASES.Hepatologic.Gallstones","CALVIN.PWY..Calvin.Benson.Bassham.cycle",2000,"Not Applicable","1911:89",-0.00368,2.93902633530046e-05,0.058712790717909,0.808567022731692,0.995398146482195
"MED.DISEASES.Hepatologic.Gallstones","CENTFERM.PWY..pyruvate.fermentation.to.butanoate",2000,"Not Applicable","1911:89",-0.04277,0.0001507352862292,0.300929936915579,0.583361402578657,0.992610376487751
"MED.DISEASES.Hepatologic.Gallstones","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.",2000,"Not Applicable","1911:89",-0.00294,0.000988136277530501,1.97561049313989,0.160009305860544,0.884140110682297
"MED.DISEASES.Hepatologic.Gallstones","COA.PWY..coenzyme.A.biosynthesis.I",2000,"Not Applicable","1911:89",0.05862,0.000375896099078545,0.752872621674653,0.385672618473182,0.966190257737502
"MED.DISEASES.Hepatologic.Gallstones","COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I",2000,"Not Applicable","1911:89",-0.00258,0.000844803158834553,1.6884670694315,0.19395330251953,0.899918377928237
"MED.DISEASES.Hepatologic.Gallstones","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",2000,"Not Applicable","1911:89",-0.05298,0.000382969244316543,0.765950049506526,0.381578212206552,0.965234152699911
"MED.DISEASES.Hepatologic.Gallstones","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",2000,"Not Applicable","1911:89",-0.00487,0.000873445397833731,1.74656194700213,0.186461058741713,0.897528009712163
"MED.DISEASES.Hepatologic.Gallstones","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I",2000,"Not Applicable","1911:89",-0.00253,0.000805183876631773,1.60969472523653,0.204682732647208,0.904239756442048
"MED.DISEASES.Hepatologic.Gallstones","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",2000,"Not Applicable","1911:89",-0.00838,0.00152644330983073,3.06210651605676,0.0802914514969307,0.83819134505043
"MED.DISEASES.Hepatologic.Gallstones","ENTBACSYN.PWY..enterobactin.biosynthesis",2000,"Not Applicable","1911:89",-0.00231,0.000588956014064168,1.17694853944419,0.278109168718695,0.939839649791749
"MED.DISEASES.Hepatologic.Gallstones","FAO.PWY..fatty.acid..beta..oxidation.I",2000,"Not Applicable","1911:89",0.00928,7.90051405109632e-05,0.157688650780456,0.691335973643146,0.995398146482195
"MED.DISEASES.Hepatologic.Gallstones","FASYN.ELONG.PWY..fatty.acid.elongation....saturated",2000,"Not Applicable","1911:89",-0.02895,0.000385350302207327,0.770816096315104,0.380070424488307,0.965234152699911
"MED.DISEASES.Hepatologic.Gallstones","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.",2000,"Not Applicable","1911:89",-0.0026,0.000813015788324291,1.62563773964286,0.202455938420684,0.904239756442048
"MED.DISEASES.Hepatologic.Gallstones","FERMENTATION.PWY..mixed.acid.fermentation",2000,"Not Applicable","1911:89",-0.00284,0.000909767950871422,1.81754495605037,0.177758830889684,0.893326806400973
"MED.DISEASES.Hepatologic.Gallstones","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",2000,"Not Applicable","1911:89",0.03487,0.000481400464433668,0.962245718895877,0.326740659160686,0.946451970660861
"MED.DISEASES.Hepatologic.Gallstones","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",2000,"Not Applicable","1911:89",-0.00393,0.00160029528704014,3.20010902232481,0.0737850321407898,0.830782297123403
"MED.DISEASES.Hepatologic.Gallstones","FUCCAT.PWY..fucose.degradation",2000,"Not Applicable","1911:89",-0.01107,0.00115762693539921,2.32059353448898,0.127829792513689,0.876567901691498
"MED.DISEASES.Hepatologic.Gallstones","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation",2000,"Not Applicable","1911:89",0.01397,0.000340829306275203,0.680369725651449,0.409558050911405,0.975178292764882
"MED.DISEASES.Hepatologic.Gallstones","GALACTARDEG.PWY..D.galactarate.degradation.I",2000,"Not Applicable","1911:89",0.03835,0.000804115911457854,1.60810796981673,0.204905934721169,0.904239756442048
"MED.DISEASES.Hepatologic.Gallstones","GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation",2000,"Not Applicable","1911:89",-0.00199,0.000448320489772746,0.895915307964793,0.34399396178561,0.949537083219882
"MED.DISEASES.Hepatologic.Gallstones","GLUCARDEG.PWY..D.glucarate.degradation.I",2000,"Not Applicable","1911:89",0.04977,0.000205253003549859,0.409667177192658,0.522211978895366,0.98558729424927
"MED.DISEASES.Hepatologic.Gallstones","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",2000,"Not Applicable","1911:89",-0.02355,0.00128348923685235,2.57041136096842,0.109037711853381,0.873572952124955
"MED.DISEASES.Hepatologic.Gallstones","GLUCONEO.PWY..gluconeogenesis.I",2000,"Not Applicable","1911:89",0.12513,0.00132062583000761,2.64032732074035,0.104340035523413,0.862470293635018
"MED.DISEASES.Hepatologic.Gallstones","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation",2000,"Not Applicable","1911:89",-0.00775,7.67759361421398e-06,0.0153534832330596,0.901399672017774,0.995398146482195
"MED.DISEASES.Hepatologic.Gallstones","GLUTORN.PWY..L.ornithine.biosynthesis",2000,"Not Applicable","1911:89",0.01103,0.000672966638986026,1.34702461700121,0.245937812917211,0.923317562265154
"MED.DISEASES.Hepatologic.Gallstones","GLYCOCAT.PWY..glycogen.degradation.I..bacterial.",2000,"Not Applicable","1911:89",-0.00231,0.000609892218568118,1.21907721665509,0.269674976886407,0.933586954051513
"MED.DISEASES.Hepatologic.Gallstones","GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.",2000,"Not Applicable","1911:89",-0.00303,0.000839915278751519,1.67812648472553,0.195323457490606,0.900298702465866
"MED.DISEASES.Hepatologic.Gallstones","PWY_GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff",2000,"Not Applicable","1911:89",0.1176,0.00158222927176654,3.16250565607103,0.0754997156176079,0.832054910306754
"MED.DISEASES.Hepatologic.Gallstones","PWY_GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",2000,"Not Applicable","1911:89",-0.04325,0.00130114397814171,2.6007516189104,0.106971211768776,0.86796177011222
"MED.DISEASES.Hepatologic.Gallstones","PWY_GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.",2000,"Not Applicable","1911:89",-0.00275,0.000963453778420575,1.92619636756295,0.165330160610009,0.886387225233084
"MED.DISEASES.Hepatologic.Gallstones","PWY_GLYOXYLATE.BYPASS..glyoxylate.cycle",2000,"Not Applicable","1911:89",-0.04338,0.000261007472573845,0.522396157957525,0.46990605516623,0.976571812434723
"MED.DISEASES.Hepatologic.Gallstones","HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.",2000,"Not Applicable","1911:89",0.03714,0.000648410178100286,1.29795696212797,0.254723519363978,0.923317562265154
"MED.DISEASES.Hepatologic.Gallstones","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",2000,"Not Applicable","1911:89",-0.00213,0.000159566492194667,0.319164214954156,0.57217387325845,0.99189686448
"MED.DISEASES.Hepatologic.Gallstones","HISDEG.PWY..L.histidine.degradation.I",2000,"Not Applicable","1911:89",-0.00257,0.000829547370286571,1.65847576556275,0.197958608352532,0.901278900935493
"MED.DISEASES.Hepatologic.Gallstones","HISTSYN.PWY..L.histidine.biosynthesis",2000,"Not Applicable","1911:89",-0.00627,0.000815904505638478,1.63071094565265,0.201753349075863,0.904239756442048
"MED.DISEASES.Hepatologic.Gallstones","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",2000,"Not Applicable","1911:89",-0.00327,0.00117171781704433,2.34295868759095,0.126008864336653,0.876567901691498
"MED.DISEASES.Hepatologic.Gallstones","HSERMETANA.PWY..L.methionine.biosynthesis.III",2000,"Not Applicable","1911:89",-0.01256,0.000145748041128019,0.290923597551736,0.58968946358961,0.992610376487751
"MED.DISEASES.Hepatologic.Gallstones","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.",2000,"Not Applicable","1911:89",-0.01833,2.95570017847771e-05,0.059087714879162,0.807968687171184,0.995398146482195
"MED.DISEASES.Hepatologic.Gallstones","KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis",2000,"Not Applicable","1911:89",-0.03968,0.00012854717450605,0.256577024244998,0.612537572255973,0.992998956060438
"MED.DISEASES.Hepatologic.Gallstones","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",2000,"Not Applicable","1911:89",0.0641,0.00126184725425847,2.52252247459172,0.112389387757104,0.873572952124955
"MED.DISEASES.Hepatologic.Gallstones","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",2000,"Not Applicable","1911:89",0.03677,0.00046883914831735,0.935981340986001,0.333430751560507,0.947814483970134
"MED.DISEASES.Hepatologic.Gallstones","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation",2000,"Not Applicable","1911:89",-0.00198,0.000473463663764065,0.94573982623565,0.33092395714032,0.947814483970134
"MED.DISEASES.Hepatologic.Gallstones","METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis",2000,"Not Applicable","1911:89",0.07201,0.000451934148977622,0.903097460979843,0.342067632198922,0.949537083219882
"MED.DISEASES.Hepatologic.Gallstones","PWY_NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II",2000,"Not Applicable","1911:89",-0.0034,0.00128958350418396,2.57683644271108,0.108596459473038,0.873572952124955
"MED.DISEASES.Hepatologic.Gallstones","NAGLIPASYN.PWY..lipid.IVA.biosynthesis",2000,"Not Applicable","1911:89",0.0169,0.000114315787259072,0.228678759774802,0.632557639432608,0.992998956060438
"MED.DISEASES.Hepatologic.Gallstones","NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I",2000,"Not Applicable","1911:89",0.00849,0.000150893123043799,0.301125908521764,0.583238842171097,0.992610376487751
"MED.DISEASES.Hepatologic.Gallstones","ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation",2000,"Not Applicable","1911:89",-0.00228,0.000547063206286638,1.09389338459301,0.295736871040928,0.943614825861018
"MED.DISEASES.Hepatologic.Gallstones","ORNDEG.PWY..superpathway.of.ornithine.degradation",2000,"Not Applicable","1911:89",-3e-05,1.18159314364125e-10,2.36055828754246e-07,0.999612391773501,0.999907377430006
"MED.DISEASES.Hepatologic.Gallstones","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",2000,"Not Applicable","1911:89",-0.00614,0.000854362119390244,1.70655972836948,0.191582922951553,0.898904632382613
"MED.DISEASES.Hepatologic.Gallstones","P108.PWY..pyruvate.fermentation.to.propanoate.I",2000,"Not Applicable","1911:89",0.00551,0.000158249208078343,0.31612706142565,0.574007654523705,0.992027168235207
"MED.DISEASES.Hepatologic.Gallstones","P122.PWY..heterolactic.fermentation",2000,"Not Applicable","1911:89",-0.0869,0.000637048133756374,1.27298566454264,0.259342980962902,0.925130426422093
"MED.DISEASES.Hepatologic.Gallstones","P124.PWY..Bifidobacterium.shunt",2000,"Not Applicable","1911:89",-0.011,1.07369594761159e-05,0.0214474251031608,0.883581432954379,0.995398146482195
"MED.DISEASES.Hepatologic.Gallstones","P161.PWY..acetylene.degradation",2000,"Not Applicable","1911:89",0.00889,0.000781495970082374,1.56154961290062,0.211585050878654,0.909344431260602
"MED.DISEASES.Hepatologic.Gallstones","P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.",2000,"Not Applicable","1911:89",-0.00095,1.50222343846089e-06,0.00300508423375335,0.956288432254914,0.998350336353194
"MED.DISEASES.Hepatologic.Gallstones","P164.PWY..purine.nucleobases.degradation.I..anaerobic.",2000,"Not Applicable","1911:89",-0.02458,0.000299070614156445,0.597254543004307,0.439719012863826,0.975178292764882
