X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	mean_rate
PPGPPMET.PWY..ppGpp.biosynthesis	0.747073170731707	0.742012195121951	0.743780487804878	0.742103658536585	0.738560975609756	0.744308943089431	0.741495652173913	0.741400304414003	0.7417050067659	0.742484774665043	0.741915836101883	0.743868020304569	0.742333645735708	0.744577893820714	0.7442567018684	0.74037319116527	0.741906810035842	0.741496276235613	0.742621794871795	0.742265529841657	0.741757540603248	0.742430786267996	0.743289194915254	0.742116751269036	0.74229044834308	0.742952202436739	0.743709386281588	0.743115752828547	0.742058823529412	0.74302193338749	0.742720125786164	0.742462885420632	0.741967515688446	0.741974202794697	0.741601113818308	0.74204399323181	0.741452090879157	0.741612696377044	0.742758512964699	0.742975936643314	0.742246656760773	0.742309254424137	0.741975063757438	0.742281284606866	0.742144017325392	0.742105402542373	0.742068429237947	0.741847715736041	0.742337145698657	0.742244152046784	0.742164357381749	0.742326616682287	0.742406896551724	0.742342057761733	0.741918475852902	0.742419495213229	0.741773883308399	0.742201218231464	0.742686351435061	0.742720812182741	0.741751547833034	0.741599528394577	0.74186617675498	0.742413858747382	0.741767572633552	0.742239246815581	0.742305873795235	0.741714746461208	0.742141596045198	0.742485207100592	0.742093342484557	0.74246192893401	0.741964285714286	0.742186368126441	0.742664067576348	0.742253927540878	0.742180379746835	0.742347703842549	0.742277914867366	0.74193268352117	0.74235559566787	0.742154211855593	0.742018200499046	0.742152284263959	0.742198652716067	0.742116447088823	0.742229379638706	0.742181918870276	0.742049281314168	0.742294571544605	0.742388539295756	0.742215600582704	0.742259924014149	0.742116381544842	0.742242882790459	0.742171319796954	0.742210499874403	0.742291148682248	0.74224833866601	0.742202729044834	74.2301179137862
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis	0.983658536585366	0.98359756097561	0.983780487804878	0.984603658536585	0.984536585365854	0.984837398373984	0.985634782608696	0.984764079147641	0.984560216508796	0.984786845310597	0.984961240310077	0.984903553299492	0.984779756326148	0.984516971279373	0.984922826969943	0.984881949733435	0.984322580645161	0.985030467163169	0.984660256410256	0.984725943970767	0.985	0.985071982281285	0.984316737288136	0.984345177664975	0.984858674463938	0.984704779756326	0.985234657039711	0.984656222802437	0.984781512605042	0.985166531275386	0.984654088050315	0.984636467453369	0.984610557401255	0.984743819419563	0.984639749390881	0.984619289340102	0.985120184392493	0.984796409105482	0.984914089347079	0.984508071885471	0.98451411589896	0.985094284885408	0.984817228676679	0.984880952380952	0.984913373037358	0.98448093220339	0.984637117677553	0.984852791878173	0.984388363998011	0.984705165692008	0.984577161968466	0.984667291471415	0.984963218390805	0.984729241877256	0.984771821001329	0.984580069625762	0.984808719811926	0.984833018273472	0.984557092711129	0.98493807106599	0.984827241861394	0.984702299076439	0.984679945851866	0.984660194174757	0.984635426429241	0.984781244231124	0.984751773049645	0.984843218061279	0.984818149717514	0.984752871562826	0.98487302676733	0.98487986463621	0.984823097463284	0.984781033915048	0.984730344379467	0.984831676819493	0.984753164556962	0.984776632302406	0.984770203578038	0.984820286323485	0.984720216606498	0.984812063586391	0.984674886246881	0.984777374909355	0.98470976064211	0.984718798696699	0.984838257947066	0.984752872767548	0.984733744010951	0.984694733992148	0.984765028785647	0.984804661634221	0.984797589414385	0.984771902540176	0.984769171582457	0.984780456852792	0.984761366490831	0.984751367478866	0.984777258183608	0.984770955165692	98.4732288931072
PWY.101..photosynthesis.light.reactions	0.0626829268292683	0.0628658536585366	0.0619918699186992	0.0625914634146341	0.063780487804878	0.0628252032520325	0.0611304347826087	0.0621461187214612	0.0625304465493911	0.0620462850182704	0.0639313399778516	0.0620507614213198	0.0613683223992502	0.0622106179286336	0.0622745735174655	0.0626884996191927	0.0619569892473118	0.0626201760324983	0.0613269230769231	0.061516443361754	0.0620533642691415	0.0620653377630122	0.0623569915254237	0.0623147208121827	0.0619736842105263	0.0616494845360825	0.0621615523465704	0.0622758920800696	0.062546218487395	0.0619943135662063	0.0618003144654088	0.0620860296916635	0.062093023255814	0.0616338230025081	0.0618064740689175	0.0625109983079526	0.0623378333882121	0.0626514908624559	0.0618556701030928	0.0621321961620469	0.0618811292719168	0.0619698288366696	0.0620005667327855	0.0624197120708749	0.0621927449918787	0.0624284957627119	0.061988076723691	0.0617791878172589	0.0621456986573844	0.0614644249512671	0.0618346870520784	0.0618720712277413	0.061951724137931	0.0621389891696751	0.0620248116969428	0.061973455178416	0.0618273135285317	0.0618231463978156	0.062277513937642	0.0622213197969543	0.0622408627920911	0.0619591275299666	0.0620228195706827	0.0618484675423567	0.0622642924086223	0.062145098763153	0.0621222040370977	0.0621698620318939	0.0618449858757062	0.0621615036547163	0.061859986273164	0.0618426395939086	0.0617656875834446	0.0620381955877511	0.0619346978557505	0.0622459121513306	0.0620791139240506	0.0619025304592315	0.0620604565083282	0.0618793786171185	0.0621841155234657	0.0619729609270539	0.0620196682812271	0.0618100072516316	0.0619420954564999	0.0621773622326109	0.0620949446856183	0.0620573169043334	0.0620533880903491	0.062008934614864	0.0621462043111528	0.061965302608926	0.062012314948251	0.0620787973043027	0.0620543729161323	0.0620139593908629	0.0620020095453404	0.0619840875186474	0.0620526704405612	0.0620126705653021	6.21008105365433
PWY.1042..glycolysis.IV..plant.cytosol.	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I	1	0.999878048780488	0.99979674796748	0.999756097560976	0.999756097560976	0.999735772357724	0.999617391304348	0.99972602739726	0.999756427604871	0.999744214372716	0.999734219269103	0.999746192893401	0.999821930646673	0.999782419495213	0.999740048740861	0.9996953541508	0.999763440860215	0.999823967501693	0.999775641025641	0.999780755176614	0.999762180974478	0.999756367663344	0.999777542372881	0.999766497461929	0.999775828460039	0.999686035613871	0.999778880866426	0.999778067885117	0.999764705882353	0.999752233956133	0.999772012578616	0.99972972972973	0.999745293466224	0.999788606234325	0.999738948833972	0.999742808798646	0.999746460322687	0.999759538313562	0.999759450171821	0.999744136460554	0.999756315007429	0.999767914128227	0.999773306885803	0.999759136212625	0.999737412019491	0.999766949152542	0.999745982374287	0.999758883248731	0.999761312779712	0.999753898635478	0.999753941710463	0.999751640112465	0.99976091954023	0.999774368231047	0.999751883030572	0.999767188859878	0.999760632613806	0.999737450115522	0.999764608713607	0.999756345177665	0.999786299181146	0.999734721949302	0.999744730226262	0.999748715019989	0.999745079662605	0.999758168728078	0.999758137843244	0.999770650421071	0.999763418079096	0.999770274973895	0.999752916952642	0.999756345177665	0.999763017356475	0.999769509384261	0.999751461988304	0.999761141391472	0.99975	0.999753202124336	0.999751696483652	0.999756320438623	0.999756317689531	0.999750408557421	0.999760751504477	0.999753444525018	0.99975920882901	0.999750672899844	0.999752135555244	0.999750796068116	0.999753593429158	0.99974820630838	0.999754987280761	0.999758972321547	0.999760251539369	0.999757646448937	0.999753783021287	0.999758883248731	0.99975634262748	0.999755096966683	0.999757568299286	0.999756335282651	99.9759674190484
PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.	0.127317073170732	0.12530487804878	0.123414634146341	0.121768292682927	0.125634146341463	0.125081300813008	0.128573913043478	0.123165905631659	0.124763193504736	0.125663824604141	0.124617940199336	0.126203045685279	0.125754451733833	0.125195822454308	0.125995125913891	0.124767707539985	0.126243727598566	0.124231550440081	0.125012820512821	0.12568209500609	0.124843387470998	0.124086378737542	0.124189618644068	0.124817258883249	0.124683235867446	0.125168697282099	0.125342960288809	0.125670147954743	0.124852941176471	0.124293257514216	0.125161163522013	0.124411876665398	0.124614248800295	0.125363668935865	0.125530804037591	0.124253807106599	0.125324333223576	0.124604039756332	0.12493908153702	0.124818763326226	0.124641901931649	0.124720046417174	0.124301501841882	0.125168881506091	0.125175961017867	0.124547139830508	0.125064800414723	0.124484771573604	0.124912978617603	0.125214424951267	0.124393215480172	0.125292877225867	0.125206896551724	0.124972924187726	0.124997784669916	0.124523498694517	0.125357982474888	0.124830917874396	0.124912244476564	0.124627411167513	0.124571599760336	0.124887011200629	0.124538773931541	0.124565010470208	0.12502717900656	0.124716632822596	0.125308237861429	0.12480021501523	0.124745762711864	0.124998259658893	0.124965682910089	0.124984771573604	0.125245327102804	0.125172867961804	0.124769330734243	0.125075344661751	0.125194620253165	0.124695407685098	0.125202035780382	0.125009137983552	0.125084235860409	0.12515228049324	0.125237046822252	0.12480928208847	0.124824423104486	0.124810879728007	0.124705223358073	0.124970233974803	0.124835044490075	0.124838229321782	0.124866782701834	0.124986094557012	0.12480020961614	0.124858735095905	0.124840984867915	0.124942893401015	0.12477895001256	0.124931626056688	0.12490031996062	0.124878167641326	12.4952341329461
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	0.339268292682927	0.335548780487805	0.336829268292683	0.341189024390244	0.340951219512195	0.338333333333333	0.337321739130435	0.338660578386606	0.339133964817321	0.337588306942753	0.338150609080842	0.339248730964467	0.339325210871603	0.340731070496084	0.338204711616572	0.337083015993907	0.338917562724014	0.338977657413676	0.339551282051282	0.339098660170524	0.339245939675174	0.340022148394241	0.33760063559322	0.339776649746193	0.338313840155945	0.338926897844424	0.339178700361011	0.336936466492602	0.339306722689076	0.33910641754671	0.33812893081761	0.338542063189951	0.339771133259505	0.339512719455392	0.339265576052906	0.339225042301184	0.339298649983536	0.339855722988137	0.339522024367385	0.338848614072495	0.338047548291233	0.338598781549173	0.339569283083026	0.338205980066445	0.340170546832702	0.338034957627119	0.338424053913945	0.339337563451777	0.339632023868722	0.339293372319688	0.339300047778309	0.339814901593252	0.339845977011494	0.339004963898917	0.339922463447054	0.339268929503916	0.339461423381064	0.339588321781138	0.339570514144126	0.339348223350254	0.339334931096465	0.339369227746119	0.338957648423903	0.338505615838568	0.339119025304592	0.339165589809858	0.339303509729042	0.339376455832288	0.339009533898305	0.33941872607031	0.339583047357584	0.338940778341794	0.339984979973298	0.339489627922292	0.339039961013645	0.339781981404296	0.339098101265823	0.339328334895345	0.339304441702653	0.338903441973804	0.339359205776173	0.339043232803447	0.33945104946426	0.339183466279913	0.339099899670345	0.339142938093214	0.339152779722728	0.338982417278139	0.33941273100616	0.339263571138487	0.339393493104833	0.339434511985168	0.339189047556662	0.339035769828927	0.339288279045909	0.339340101522843	0.339498869630746	0.339278965688712	0.339317007137583	0.339303118908382	33.9091232064819
PWY.2723..trehalose.degradation.V	0.268658536585366	0.266219512195122	0.270284552845528	0.263201219512195	0.262829268292683	0.263231707317073	0.263982608695652	0.267869101978691	0.265561569688769	0.267308160779537	0.263189368770764	0.265177664974619	0.26543580131209	0.26609225413403	0.265637692932575	0.265300837776085	0.266372759856631	0.266296547054841	0.26675	0.264226552984166	0.26631090487239	0.266323366555925	0.265868644067797	0.266005076142132	0.26490253411306	0.265337394564199	0.265207581227437	0.266662315056571	0.266575630252101	0.266047928513404	0.265880503144654	0.266067757898744	0.266692506459948	0.265137943389466	0.265579533588583	0.266510998307953	0.265515311162331	0.264831676819493	0.266298031865042	0.265866585440146	0.26584249628529	0.266536118363795	0.266378577500708	0.265362679955703	0.266090958310774	0.265921610169492	0.265668740279938	0.266068527918782	0.265850323222277	0.265233918128655	0.266610129001433	0.266476101218369	0.265404597701149	0.265579873646209	0.266577315019938	0.265626631853786	0.266148749732849	0.265868515017853	0.266211026223415	0.266002030456853	0.265813860595167	0.265071723324818	0.266014310578225	0.265541595278888	0.265250234301781	0.265975632268783	0.265259138025095	0.265126321447769	0.265949858757062	0.266573268360599	0.265530199039122	0.266465313028765	0.265687583444593	0.266024036878499	0.26600064977258	0.265436037191408	0.265460443037975	0.265941893158388	0.26591455891425	0.265645750837649	0.265989771359807	0.265964938344971	0.265891677675033	0.266303118201595	0.265955281639673	0.265410114747131	0.266210614759838	0.265885366191333	0.26586173853525	0.265886015974008	0.265836122640246	0.26583763739902	0.265928206471898	0.265877397615345	0.265827135162862	0.265997461928934	0.265730972117558	0.265921183490801	0.265846665025843	0.26583820662768	26.5833888952853
PWY.2941..L.lysine.biosynthesis.II	0.996463414634146	0.996768292682927	0.996382113821138	0.996158536585366	0.996317073170732	0.996483739837398	0.996573913043478	0.996331811263318	0.996075778078484	0.996151035322777	0.996367663344408	0.995695431472081	0.996410496719775	0.996031331592689	0.996051990251828	0.996321401370906	0.996172043010753	0.996445497630332	0.996230769230769	0.996345919610231	0.996473317865429	0.996362126245847	0.996393008474576	0.996248730964467	0.996320662768031	0.99624648547329	0.996529783393502	0.996301131418625	0.996415966386555	0.996344435418359	0.996293238993711	0.996437000380662	0.996323366555925	0.9963346470799	0.996487991646363	0.996243654822335	0.996275930194271	0.996476434754729	0.996435488909716	0.996229058787694	0.996160475482912	0.996228604583696	0.996194389345424	0.996198781838317	0.996348132106118	0.99635063559322	0.99642301710731	0.996441624365482	0.996424664346096	0.996288986354776	0.996402293358815	0.996347235238988	0.99636091954023	0.99625225631769	0.9962605228179	0.996381636205396	0.99644368454798	0.996326402016383	0.996258517447863	0.996343147208122	0.996321150389455	0.996400078600904	0.996403016824599	0.996335427374833	0.99639175257732	0.996328225955326	0.996357519549009	0.99638236875112	0.996361228813559	0.996319178558998	0.996396705559369	0.996375634517766	0.996400200267023	0.996289101086599	0.996309291747888	0.996335363898685	0.996373417721519	0.996349578256795	0.996307834669957	0.996349375571124	0.996311672683514	0.996330411528748	0.996323205636284	0.996387237128354	0.996356600257991	0.996355007791472	0.996280632964571	0.996333933268725	0.996320328542094	0.996374712332476	0.996354264292409	0.996373990199974	0.99636709026595	0.996332296526698	0.996355475763016	0.996343908629442	0.996330067822155	0.996342615614122	0.996348757076052	0.996345029239766	99.6333403272859
PWY.2942..L.lysine.biosynthesis.III	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100
PWY.3781..aerobic.respiration.I..cytochrome.c.	0.289634146341463	0.295792682926829	0.298130081300813	0.295823170731707	0.296463414634146	0.295121951219512	0.291895652173913	0.296301369863014	0.296914749661705	0.295615103532278	0.293887043189369	0.296314720812183	0.292502343017807	0.297127937336815	0.295052802599513	0.294683929931455	0.296831541218638	0.296932972241029	0.294320512820513	0.296242387332521	0.296055684454756	0.295575858250277	0.295391949152542	0.296573604060914	0.296963937621832	0.295623242736645	0.296245487364621	0.295221932114883	0.295525210084034	0.295243704305443	0.295573899371069	0.297019413779977	0.297238833517903	0.296739519885346	0.295586494953011	0.295830795262267	0.295610800131709	0.296393074703431	0.296522961574508	0.296439232409382	0.29601485884101	0.296333043225994	0.295624822896005	0.295656146179402	0.296840822956145	0.296398305084746	0.296272680145153	0.295880710659898	0.296325211337643	0.296673976608187	0.295117056856187	0.295923149015933	0.296662068965517	0.296378610108303	0.296083296411165	0.296575282854656	0.295674289378072	0.295895820205839	0.297020441874871	0.296438578680203	0.295951667665269	0.295936333267833	0.296753045832528	0.296346849419379	0.29647985004686	0.296195311057781	0.295711947626841	0.296025801827629	0.296645480225989	0.296291333101288	0.29609986273164	0.296049069373942	0.295957943925234	0.296193612117221	0.29612897985705	0.296715293363257	0.29614082278481	0.295984067478913	0.29658544108575	0.296084374048127	0.296093561973526	0.296278413311544	0.296634375458682	0.296042059463379	0.295737422961158	0.296243093922652	0.296249824954488	0.296178873044441	0.296087611225188	0.296330039258156	0.29620832775472	0.29623228711429	0.296173195336041	0.296258424053914	0.29615157732752	0.296180203045685	0.296100226073851	0.29626305320736	0.296235540241201	0.296174463937622	29.5988829814075
PWY.3841..folate.transformations.II	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100
PWY.4041...gamma..glutamyl.cycle	0.396219512195122	0.395060975609756	0.396626016260163	0.392225609756098	0.389268292682927	0.392886178861789	0.391252173913043	0.3962100456621	0.394533152909337	0.393666260657734	0.390542635658915	0.393939086294416	0.395426429240862	0.394490861618799	0.393314378554021	0.394249809596344	0.393691756272401	0.394922139471903	0.394724358974359	0.392637028014616	0.393909512761021	0.394950166112957	0.392584745762712	0.392776649746193	0.394556530214425	0.393978444236176	0.394381768953069	0.394556135770235	0.394764705882353	0.394662875710804	0.393522012578616	0.393768557289684	0.394569952011812	0.393113579362236	0.393630351548904	0.394483925549915	0.392927230819888	0.392497595383136	0.394023742580444	0.394730429485227	0.393459138187221	0.394206556425878	0.393536412581468	0.393446843853821	0.39406063887385	0.394780190677966	0.393265940902022	0.3945	0.393769269020388	0.392848440545809	0.394125656951744	0.394074507966261	0.393211494252874	0.394196750902527	0.394346477625166	0.393596605744125	0.393958110707416	0.394087376601554	0.394367127813339	0.394040609137056	0.393287397643299	0.393503635291806	0.394014697350609	0.393792118789263	0.393282099343955	0.39332841055935	0.393611565739225	0.393861315176492	0.394094279661017	0.394608423250957	0.393780027453672	0.394824027072758	0.393606475300401	0.394012183075403	0.39401559454191	0.394118307149727	0.393754746835443	0.393930021868166	0.394196483652067	0.39376637222053	0.393895908543923	0.393654731837766	0.393849992661089	0.394127628716461	0.393643399742009	0.393848987108656	0.394093264248705	0.393836356084729	0.394053388090349	0.393740354677136	0.394008568750837	0.393949145808502	0.393792742041137	0.393982633488854	0.393879199794819	0.393899746192893	0.393712635016328	0.393851317752362	0.393937976864386	0.393884015594542	39.3871839377265
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	0.999756097560976	0.999878048780488	0.999715447154472	0.999878048780488	0.999829268292683	0.999817073170732	0.999791304347826	0.999695585996956	0.99978349120433	0.99973203410475	0.999778516057586	0.999827411167513	0.999803186504217	0.999834638816362	0.999780666125102	0.99973343488195	0.999777777777778	0.999661475964793	0.99975	0.999817295980512	0.999773781902552	0.999761904761905	0.999761652542373	0.999776649746193	0.999697855750487	0.999761012183693	0.9998059566787	0.99976501305483	0.999714285714286	0.999744110479285	0.999752358490566	0.999748762847354	0.999730527870063	0.999752776782515	0.999738948833972	0.99975972927242	0.999743167599605	0.999733889067009	0.999809434551703	0.999744136460554	0.999738484398217	0.999738903394256	0.999742136582601	0.999775747508306	0.999772604223064	0.999748411016949	0.999748574390876	0.999723350253807	0.999766285430134	0.999758771929825	0.999804108934544	0.999742268041237	0.999754022988506	0.999738267148014	0.999767390341161	0.999754134029591	0.999752083778585	0.999754253308129	0.999752219698534	0.999768527918782	0.99977032154983	0.999746512084889	0.999758267259718	0.999765848086808	0.999748828491096	0.999756322687835	0.999767230405528	0.999745565310876	0.999735169491525	0.999761573268361	0.999752916952642	0.999771573604061	0.999753004005341	0.999764570299638	0.999753086419753	0.999761141391472	0.99975	0.999750078100594	0.999756323257249	0.999751751446847	0.99976083032491	0.999763779527559	0.999747541464847	0.999773749093546	0.999760642109789	0.999754922793597	0.999752135555244	0.999760487332134	0.999748117727584	0.999753621226479	0.999757665015397	0.999758972321547	0.999764181842002	0.999753758424054	0.999751218261093	0.999756345177665	0.999753830695805	0.999757583291895	0.999755107063746	0.999756335282651	99.9760782112203
PWY.4702..phytate.degradation.I	0.804390243902439	0.793292682926829	0.795121951219512	0.794451219512195	0.790731707317073	0.791585365853659	0.7952	0.796179604261796	0.79595399188092	0.795286236297199	0.793610188261351	0.795979695431472	0.794910965323336	0.795448215839861	0.795840779853777	0.795773038842346	0.794702508960573	0.796953283683142	0.795301282051282	0.796741778319123	0.795962877030162	0.795957918050941	0.795667372881356	0.795705583756345	0.795804093567251	0.796466729147142	0.795374548736462	0.795487380330722	0.795365546218487	0.795991064175467	0.795483490566038	0.794434716406547	0.796282761166482	0.79450376209244	0.79600765750087	0.795336717428088	0.795963121501482	0.795152292401411	0.795576382380506	0.79627779469997	0.79591381872214	0.795015955903684	0.796188722017569	0.795191029900332	0.79612885760693	0.795858050847458	0.796451529289787	0.795723350253807	0.795795624067628	0.795248538011696	0.795484949832776	0.795911433926898	0.79504367816092	0.796419223826715	0.79585290208241	0.795741949521323	0.794351357127591	0.795687880697333	0.796180053685732	0.795222335025381	0.795226682644298	0.795040282963254	0.795884741829433	0.795882352941176	0.795518275538894	0.79554735093225	0.795460992907801	0.795235620856477	0.79524011299435	0.795951966585451	0.795706932052162	0.795580372250423	0.79579606141522	0.795441224892987	0.795890188434048	0.7959698621353	0.795814873417722	0.795153077163386	0.795561381863047	0.795779774596406	0.795740072202166	0.795504382706879	0.795377953911639	0.795659173313996	0.795703024222445	0.795255701940785	0.795901134294917	0.795446490377959	0.795702943189596	0.795757411669148	0.795678136296693	0.795469474241822	0.795603301454212	0.79555598755832	0.79558091818415	0.795616751269036	0.79551996985682	0.795570611636002	0.79560915579621	0.795565302144249	79.5571678149653
PWY.4981..L.proline.biosynthesis.II..from.arginine.	0.999146341463415	0.999451219512195	0.999390243902439	0.999298780487805	0.999146341463415	0.999410569105691	0.999391304347826	0.999375951293759	0.999323410013532	0.999427527405603	0.999313399778516	0.999370558375634	0.999493908153702	0.999338555265448	0.999301380991064	0.999497334348819	0.999290322580645	0.99937711577522	0.999371794871795	0.999409257003654	0.999448955916473	0.99936877076412	0.99947563559322	0.999431472081218	0.999361598440546	0.999367385192127	0.999440433212996	0.999369016536118	0.999323529411765	0.999366368805849	0.999414308176101	0.999409973353635	0.99936877076412	0.999430311716231	0.999439610163592	0.999384094754653	0.999417188014488	0.999432510420006	0.999425179631365	0.999409077063661	0.999369985141159	0.999382071366406	0.999336922640975	0.999413067552602	0.999371954520845	0.999385593220339	0.999427164333852	0.999362944162437	0.999388363998011	0.999393274853801	0.999347826086956	0.999407216494845	0.999377011494253	0.999388537906137	0.999359769605671	0.999412532637076	0.999388758281684	0.999407687460617	0.999430105306628	0.999398984771574	0.999378869582584	0.999418353311063	0.999425643009089	0.999379402246335	0.999392689784442	0.999368654236662	0.999376250227314	0.999396165561727	0.999415607344633	0.999401322659241	0.999425188743995	0.999370558375634	0.999372496662216	0.999369443529799	0.999402209226771	0.999390830394357	0.999371835443038	0.999381443298969	0.999406230721777	0.999364910143162	0.999396811070999	0.999371564403506	0.999401144870101	0.999415518491661	0.999398022072524	0.999383765405865	0.999388040890631	0.999385296968019	0.999394934976044	0.999393529172871	0.99938813763556	0.999396106475963	0.999382942486571	0.999397356143079	0.999394716593998	0.999389593908629	0.999395880432052	0.999389607160617	0.99939330543933	0.999390838206628	99.9386144952958
PWY.4984..urea.cycle	0.983048780487805	0.9825	0.982317073170732	0.982774390243902	0.982609756097561	0.981646341463415	0.981026086956522	0.982465753424657	0.981623815967524	0.981827040194884	0.98218161683278	0.981522842639594	0.981940018744142	0.982175805047868	0.982030869212023	0.982079207920792	0.981964157706093	0.981956668923494	0.981435897435897	0.982015834348356	0.981925754060325	0.98203211517165	0.982097457627119	0.981873096446701	0.981944444444444	0.98197282099344	0.982256317689531	0.982140992167102	0.981831932773109	0.982250203086921	0.98185141509434	0.981838599162543	0.982174234034699	0.982271587244715	0.981764705882353	0.982250423011844	0.98172209417188	0.981955755049695	0.982358637925648	0.981952482485532	0.98192867756315	0.981746446185088	0.981779540946444	0.982145625692137	0.981829994585815	0.982168961864407	0.981715914981856	0.982223350253807	0.981790154152163	0.981800682261209	0.981994744386049	0.981850984067479	0.981862068965517	0.98173285198556	0.982089056269384	0.981892950391645	0.981865783287027	0.982054190296156	0.981928556679744	0.981843654822335	0.982214899141202	0.981951267439576	0.981879713788436	0.981791357319627	0.981821930646673	0.981768506553443	0.982098563375159	0.981910051962014	0.981746115819209	0.981896971806474	0.982223747426218	0.982045685279188	0.982059412550067	0.981866973987488	0.981851851851852	0.981816287271561	0.982060126582278	0.981996251171509	0.981852251696484	0.98201949436491	0.982026173285199	0.981989303223889	0.981896374578013	0.982002900652647	0.982035258707181	0.981988950276243	0.981919899173785	0.982040703308874	0.981953456536619	0.981966968999594	0.981965457223189	0.981971924248444	0.981927158391196	0.981942716433385	0.981991536291357	0.981956852791878	0.981920371765888	0.981987817006464	0.981959143490032	0.981968810916179	98.198134452312
PWY.5004..superpathway.of.L.citrulline.metabolism	0.0567073170731707	0.0617073170731707	0.063739837398374	0.0636280487804878	0.0596829268292683	0.0620325203252033	0.0616869565217391	0.0636834094368341	0.0621515561569689	0.0619244823386114	0.0623920265780731	0.0624060913705584	0.0615089034676664	0.0625935596170583	0.0623720552396426	0.0624523990860625	0.0624516129032258	0.0614962762356127	0.0621730769230769	0.062442143727162	0.0616299303944316	0.0629346622369878	0.0619703389830508	0.0617715736040609	0.0617251461988304	0.0614526710402999	0.0621480144404332	0.0621758050478677	0.0624453781512605	0.0622826969943136	0.0621540880503145	0.0620669965740388	0.0623920265780731	0.0621999283410964	0.0623390184476157	0.0619864636209814	0.0618669739874877	0.0621609490221225	0.0619743830053108	0.0624489795918367	0.0619970282317979	0.0620075427908326	0.0619750637574384	0.0630287929125138	0.062060097455333	0.0626244703389831	0.0625324002073613	0.0621218274111675	0.0619393336648434	0.0622490253411306	0.0618920210224558	0.0621204311152765	0.0625287356321839	0.0624729241877256	0.0622396987151086	0.0618842471714534	0.0624385552468476	0.0623230413778618	0.0623270699979352	0.0621969543147208	0.0620211703614939	0.0625702495578699	0.061875846064591	0.0623034456501047	0.0621649484536082	0.062425696880192	0.0622731405710129	0.0625031356387744	0.0621310028248588	0.0623198746954403	0.0621877144818119	0.0622301184433164	0.0623531375166889	0.0625469213039183	0.0619330734243015	0.062523244629689	0.0622594936708861	0.0622008747266479	0.0625046267735965	0.0621504721291502	0.0621149217809868	0.0621185559352251	0.0623513870541612	0.0624263959390863	0.0623333811093593	0.0623402748264627	0.0623021985716286	0.0621874567354285	0.0620068446269678	0.0623649654798971	0.0622452804927032	0.0621851410409217	0.0622140704834272	0.0623159668221877	0.0623403436778661	0.0622817258883249	0.0621527254458679	0.0622165589259075	0.0622409549593896	0.0622563352826511	6.21679147516176
